DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,RHOB,GR,NPHI,FORCE_2020_LITHOFACIES_LITHOLOGY
517.5690842,NORDLAND GP.,,22.43413925,0.999010265,1.367211103,1.556445837,28.73664856,0.511152923,30000
517.7210842,NORDLAND GP.,,22.4843998,1.009477615,1.301189303,1.583673716,27.09392929,0.495243013,30000
517.8730842,NORDLAND GP.,,22.47148514,0.998270631,1.274866462,1.66661942,23.87598419,0.474497914,30000
518.0250842,NORDLAND GP.,,22.44428444,1.050138712,1.291681528,1.761140704,24.41613579,0.471968561,30000
518.1770842,NORDLAND GP.,,22.47151947,1.086910486,1.344017386,1.856562972,30.04576111,0.468361378,30000
518.3290842,NORDLAND GP.,,22.3718586,1.129736185,1.407305598,1.949819803,36.32088089,0.448595166,30000
518.4810842,NORDLAND GP.,,22.15994263,1.177277088,1.489253521,2.058440685,41.23838043,0.417013675,30000
518.6330842,NORDLAND GP.,,22.39125824,1.412563801,1.561420202,2.143745899,40.82239914,0.386282355,30000
518.7850842,NORDLAND GP.,,22.12291145,1.608899474,1.642529488,2.140130758,41.38970566,0.365815342,30000
518.9370842,NORDLAND GP.,,20.95932579,1.587169886,1.761462688,2.068996906,42.24025726,0.365559459,30000
519.0890842,NORDLAND GP.,,20.1143055,1.430861116,1.843851209,1.997092009,40.24813843,0.385766059,30000
519.2410842,NORDLAND GP.,,19.06443214,1.330978751,1.873705983,1.969868541,37.98174286,0.408621877,30000
519.3930842,NORDLAND GP.,,19.22542763,1.405283451,1.85763216,1.984433055,37.11467743,0.422177047,30000
519.5450842,NORDLAND GP.,,20.64126396,1.47316587,1.831317067,2.02952075,39.42488861,0.424085379,30000
519.6970842,NORDLAND GP.,,20.69023895,1.597502947,1.801232696,2.071746349,40.2041359,0.413409501,30000
519.8490842,NORDLAND GP.,,21.11066055,1.631800056,1.784285188,2.072224617,39.05030441,0.399135441,30000
520.0010842,NORDLAND GP.,,19.57389069,1.608835459,1.782744765,2.037486315,39.89937973,0.389844805,30000
520.1530842,NORDLAND GP.,,19.09652138,1.535674691,1.782442212,1.98595047,38.1263504,0.399972647,30000
520.3050842,NORDLAND GP.,,18.66082764,1.457891464,1.777820349,1.957144857,37.74430084,0.440724671,30000
520.4570842,NORDLAND GP.,,20.08213234,1.394653916,1.769026041,1.945252657,36.99729157,0.465867877,30000
520.6090842,NORDLAND GP.,,20.70886993,1.309569359,1.75047946,1.97059238,39.17902374,0.458503217,30000
520.7610842,NORDLAND GP.,,21.60717392,1.316060305,1.737852693,2.00400734,37.87528992,0.447203338,30000
520.9130842,NORDLAND GP.,,21.79804611,1.314511657,1.759372354,2.042947054,35.31829834,0.44105202,30000
521.0650842,NORDLAND GP.,,21.08851242,1.364134073,1.808177829,2.071155548,35.47568893,0.435571581,30000
521.2170842,NORDLAND GP.,,20.44306564,1.431880951,1.880768299,2.102653503,38.40635681,0.422938526,30000
521.3690842,NORDLAND GP.,,21.80503464,1.599522591,1.97689271,2.158736944,39.96517181,0.402354777,30000
521.5210842,NORDLAND GP.,,21.73529244,1.82531631,2.07126832,2.187782049,38.49045181,0.386566281,30000
521.6730842,NORDLAND GP.,,20.17491341,1.981258154,2.167166948,2.161623478,36.18341827,0.390753835,30000
521.8250842,NORDLAND GP.,,18.69620705,2.017057896,2.263160229,2.082024813,38.5465889,0.420935512,30000
521.9770842,NORDLAND GP.,,16.62227249,1.975765705,2.324542999,2.026241064,42.60675812,0.448385716,30000
522.1290842,NORDLAND GP.,,15.3083353,1.904859066,2.363299608,2.025075674,45.41475678,0.465392709,30000
522.2810842,NORDLAND GP.,,15.0139885,1.805645943,2.394124508,2.037579536,43.71931839,0.480719358,30000
522.4330842,NORDLAND GP.,,15.4297924,1.750104904,2.375639439,2.027821302,37.80471802,0.474967569,30000
522.5850842,NORDLAND GP.,,16.045084,1.966763735,2.320445776,2.023058176,34.99340057,0.450520486,30000
522.7370842,NORDLAND GP.,,16.0887928,2.286532641,2.266530037,2.076848507,33.47464752,0.422781199,30000
522.8890842,NORDLAND GP.,,15.73277283,2.389987707,2.246385098,2.142751217,35.02124405,0.407437056,30000
523.0410842,NORDLAND GP.,,15.57861424,2.106869936,2.274548292,2.162145376,39.87104416,0.414454997,30000
523.1930842,NORDLAND GP.,,15.39966869,1.905622006,2.325687647,2.13737464,41.59737015,0.430239797,30000
523.3450842,NORDLAND GP.,,15.13815785,1.887545228,2.312985659,2.114009142,42.37171173,0.439808667,30000
523.4970842,NORDLAND GP.,,14.76830578,1.958772063,2.257041931,2.084445477,40.80589676,0.440399736,30000
523.6490842,NORDLAND GP.,,14.61882401,1.969281554,2.235579968,2.029391766,42.81166458,0.438684046,30000
523.8010842,NORDLAND GP.,,14.52665424,1.866918206,2.241139889,1.967615962,44.50895691,0.441674084,30000
523.9530842,NORDLAND GP.,,14.56460762,1.752176762,2.248183727,1.944362521,44.67547226,0.447837502,30000
524.1050842,NORDLAND GP.,,14.79587841,1.725767613,2.291715145,1.97863698,43.53582001,0.447900415,30000
524.2570842,NORDLAND GP.,,15.31410217,1.815730095,2.365516663,2.050566435,46.48698807,0.44020018,30000
524.4090842,NORDLAND GP.,,15.73148441,1.907567263,2.433362246,2.114009619,49.90127564,0.427247584,30000
524.5610842,NORDLAND GP.,,15.55394745,2.008849382,2.502394915,2.149258852,55.35223389,0.418881863,65000
524.7130842,NORDLAND GP.,,15.2546339,2.071460009,2.589048863,2.176384211,56.5023346,0.418051004,65000
524.8650842,NORDLAND GP.,,15.41256523,2.147400141,2.654825926,2.20106554,55.48154068,0.417823374,65000
525.0170842,NORDLAND GP.,,15.71629524,2.239570618,2.696904421,2.207386971,54.31311798,0.420802444,65000
525.1690842,NORDLAND GP.,,15.76936436,2.243318558,2.731287718,2.186996222,53.9798584,0.435423523,65000
525.3210842,NORDLAND GP.,,16.00786781,2.18610096,2.748752832,2.148347139,53.5924263,0.451428711,65000
525.4730842,NORDLAND GP.,,16.30932617,2.135461807,2.753265381,2.116950274,52.50086975,0.459463418,65000
525.6250842,NORDLAND GP.,,16.5097332,2.097750187,2.760400772,2.108798027,50.67358398,0.457716942,65000
525.7770842,NORDLAND GP.,,16.45270157,2.1349895,2.752071858,2.118051529,48.58541107,0.454810768,65000
525.9290842,NORDLAND GP.,,15.96124077,2.193562508,2.73195219,2.132044077,45.69525528,0.454923838,30000
526.0810842,NORDLAND GP.,,15.74282265,2.216012001,2.731022835,2.144436836,44.86974335,0.448746204,30000
526.2330842,NORDLAND GP.,,15.87171936,2.236584663,2.752219439,2.145136356,47.35656357,0.433028787,30000
526.3850842,NORDLAND GP.,,16.10010719,2.228288174,2.766770601,2.128383398,52.79885864,0.421559483,65000
526.5370842,NORDLAND GP.,,15.79010677,2.20607543,2.774549723,2.100748301,58.88631058,0.428934872,65000
526.6890842,NORDLAND GP.,,15.7548275,2.177785397,2.772268772,2.085391283,61.77506638,0.447429299,65000
526.8410842,NORDLAND GP.,,15.59450817,2.176023006,2.763267756,2.101239681,58.92598343,0.462888271,65000
526.9930842,NORDLAND GP.,,15.57537365,2.152870894,2.764790773,2.123785019,53.9945221,0.479465097,65000
527.1450842,NORDLAND GP.,,16.12586594,2.113060236,2.781299591,2.142233133,49.46229935,0.495757848,65000
527.2970842,NORDLAND GP.,,16.22441292,2.09585619,2.787831068,2.144294739,47.79568481,0.504943728,65000
527.4490842,NORDLAND GP.,,16.09606171,2.124598742,2.768586159,2.147197247,47.78949356,0.502929628,65000
527.6010842,NORDLAND GP.,,16.0856266,2.157323599,2.725835562,2.151029348,48.2844162,0.483762741,65000
527.7530842,NORDLAND GP.,,15.87609386,2.169696808,2.653177977,2.155410051,51.38204193,0.456168205,65000
527.9050842,NORDLAND GP.,,15.80834675,2.170652151,2.565010548,2.165723562,52.22409058,0.43767637,65000
528.0570842,NORDLAND GP.,,15.84828663,2.123803139,2.48510313,2.176898956,55.31034851,0.42575559,65000
528.2090842,NORDLAND GP.,,15.82479477,2.022025108,2.440112352,2.183954716,57.09401703,0.414224267,65000
528.3610842,NORDLAND GP.,,15.78707981,1.915806651,2.430870295,2.174997807,58.61458969,0.404194951,65000
528.5130842,NORDLAND GP.,,15.68209744,1.84858501,2.431600094,2.150230885,55.48327255,0.401313275,65000
528.6650842,NORDLAND GP.,,15.57382011,1.884345532,2.429217577,2.123750448,49.5863533,0.410252214,65000
528.8170842,NORDLAND GP.,,15.45971298,1.977729678,2.417053461,2.112274885,47.74039841,0.428171635,65000
528.9690842,NORDLAND GP.,,15.37295818,2.064117909,2.416075468,2.121942282,48.10214233,0.44383204,65000
529.1210842,NORDLAND GP.,,15.5206213,2.120425463,2.452887535,2.133402348,50.62455368,0.447533578,65000
529.2730842,NORDLAND GP.,,16.11416435,2.12967515,2.513326168,2.137981176,49.63577652,0.438834697,65000
529.4250842,NORDLAND GP.,,16.82034683,2.115675211,2.581121683,2.134975672,51.89759064,0.427204073,65000
529.5770842,NORDLAND GP.,,17.04409409,2.08500123,2.6268363,2.128510475,51.90320587,0.425875455,65000
529.7290842,NORDLAND GP.,,17.10599899,2.047546148,2.652563095,2.129495382,51.96364975,0.434298307,65000
529.8810842,NORDLAND GP.,,16.82192993,2.05856061,2.656320095,2.140333891,51.01992035,0.44312337,65000
530.0330842,NORDLAND GP.,,16.41083717,2.126634121,2.63973546,2.158236027,50.1476326,0.444556058,65000
530.1850842,NORDLAND GP.,,16.25696945,2.157541275,2.624003172,2.176635981,51.62952805,0.436795503,65000
530.3370842,NORDLAND GP.,,16.57627106,2.114504099,2.610023737,2.190740109,52.45284653,0.427969128,65000
530.4890842,NORDLAND GP.,,16.95153618,2.102869272,2.605758667,2.197247744,55.17370606,0.423899591,65000
530.6410842,NORDLAND GP.,,17.08911324,2.135492802,2.607399941,2.198472977,55.70656586,0.423099995,65000
530.7930842,NORDLAND GP.,,17.09718895,2.184040785,2.607399941,2.194466591,55.81773758,0.418909252,65000
530.9450842,NORDLAND GP.,,17.43482781,2.174361706,2.611858368,2.190828323,56.40617371,0.41019842,65000
531.0970842,NORDLAND GP.,,17.47446632,2.132868052,2.618556738,2.190172434,56.20095062,0.404634565,65000
531.2490842,NORDLAND GP.,,16.9363308,2.129933834,2.619967461,2.194417,55.86896896,0.407733828,65000
531.4010842,NORDLAND GP.,,16.78746223,2.148817778,2.620227337,2.198870897,56.98124313,0.414619893,65000
531.5530842,NORDLAND GP.,,16.78971672,2.168073177,2.624409676,2.200821877,61.55484009,0.414582968,65000
531.7050842,NORDLAND GP.,,16.69154549,2.162679672,2.625883341,2.203319073,66.37126923,0.404148668,65000
531.8570842,NORDLAND GP.,,17.0147152,2.166413546,2.63044548,2.207045078,66.33303833,0.390587628,65000
532.0090842,NORDLAND GP.,,17.30215836,2.182013273,2.629380703,2.208723545,62.45969391,0.380752534,65000
532.1610842,NORDLAND GP.,,17.29312134,2.20162487,2.617460251,2.207674503,61.30055237,0.376244277,65000
532.3130842,NORDLAND GP.,,17.22932243,2.18807292,2.610259295,2.207273722,61.2439003,0.377381206,65000
532.4650842,NORDLAND GP.,,16.89385033,2.168125629,2.606184244,2.208045006,60.71295166,0.382697195,65000
532.6170842,NORDLAND GP.,,16.77357101,2.14554739,2.59926939,2.206872702,58.64300537,0.387706786,65000
532.7690842,NORDLAND GP.,,17.16969299,2.111285687,2.599911451,2.203718185,59.47842407,0.389723957,65000
532.9210842,NORDLAND GP.,,17.38243103,2.089119434,2.597211599,2.204833508,59.38177872,0.398491919,65000
533.0730842,NORDLAND GP.,,17.19123077,2.094700098,2.580301762,2.210736752,56.89248276,0.419437587,65000
533.2250842,NORDLAND GP.,,17.09602165,2.126131773,2.571364403,2.214645147,53.88916397,0.433109313,65000
533.3770842,NORDLAND GP.,,16.97502136,2.152925253,2.573306084,2.212176085,51.85854721,0.428557873,65000
533.5290842,NORDLAND GP.,,16.76266861,2.149771929,2.566982269,2.205237865,50.79314041,0.415776938,30000
533.6810842,NORDLAND GP.,,16.65407181,2.140744448,2.553371191,2.194895268,50.44403458,0.405006558,65000
533.8330842,NORDLAND GP.,,16.74288559,2.148701906,2.503091812,2.183528423,52.44239807,0.402973175,65000
533.9850842,NORDLAND GP.,,16.93686104,2.146205664,2.486197233,2.174085856,54.25852966,0.412071735,65000
534.1370842,NORDLAND GP.,,16.74447632,2.125588179,2.488648415,2.169383764,55.50411224,0.427827269,65000
534.2890842,NORDLAND GP.,,16.60988617,2.078172684,2.452622652,2.166640282,56.39865112,0.437948823,65000
534.4410842,NORDLAND GP.,,16.93487549,2.007501841,2.416545391,2.161741257,57.31018829,0.434693158,65000
534.5930842,NORDLAND GP.,,17.15005112,1.96971786,2.42523551,2.158439398,56.87389755,0.423953503,65000
534.7450842,NORDLAND GP.,,17.22580338,1.961884618,2.419600487,2.161541462,55.92242432,0.418553919,65000
534.8970842,NORDLAND GP.,,17.05096626,1.989961147,2.379844666,2.171589851,52.25812149,0.421667248,65000
535.0490842,NORDLAND GP.,,16.89281464,2.037118673,2.407299042,2.184458971,48.79712677,0.425201088,65000
535.2010842,NORDLAND GP.,,16.87854195,2.080930471,2.455053568,2.194685459,49.59140396,0.420770735,65000
535.3530842,NORDLAND GP.,,16.81590462,2.113231897,2.454217672,2.202660084,54.8470726,0.409803271,65000
535.5050842,NORDLAND GP.,,16.88927078,2.123871803,2.453914881,2.208773613,59.5322113,0.399516344,65000
535.6570842,NORDLAND GP.,,17.26977539,2.136622429,2.542415381,2.217313767,59.57597351,0.392841756,65000
535.8090842,NORDLAND GP.,,17.70377541,2.151079178,2.585860968,2.230928659,57.95114136,0.394452989,65000
535.9610842,NORDLAND GP.,,17.69563484,2.179162979,2.574394465,2.242795944,57.23079681,0.410470098,65000
536.1130842,NORDLAND GP.,,17.51704216,2.198215962,2.607240439,2.246071577,56.76411438,0.435207576,65000
536.2650842,NORDLAND GP.,,17.58340645,2.199199915,2.604861975,2.237239838,53.41188431,0.450493068,65000
536.4170842,NORDLAND GP.,,17.67438316,2.197340488,2.586402893,2.225227594,49.54201126,0.452723235,65000
536.5690842,NORDLAND GP.,,17.37842941,2.211040735,2.574350834,2.216212273,49.27661133,0.446889877,65000
536.7210842,NORDLAND GP.,,17.35855675,2.209169865,2.56305933,2.20958972,51.94734955,0.43293798,65000
536.8730842,NORDLAND GP.,,17.83642006,2.164622307,2.554528475,2.203530788,52.10929489,0.417242944,65000
537.0250842,NORDLAND GP.,,17.7717247,2.113191366,2.555713892,2.198060989,49.5557518,0.406342357,65000
537.1770842,NORDLAND GP.,,17.17515564,2.065861702,2.552890778,2.19931531,46.80705261,0.402500004,65000
537.3290842,NORDLAND GP.,,16.8786583,2.045822382,2.547202349,2.209072828,46.9157486,0.403284103,65000
537.4810842,NORDLAND GP.,,16.85401535,2.064784765,2.540294409,2.221765518,49.68368912,0.402915955,65000
537.6330842,NORDLAND GP.,,17.14997864,2.100170612,2.532631874,2.229148626,53.73361969,0.400123417,65000
537.7850842,NORDLAND GP.,,17.5359478,2.124270916,2.529974222,2.227544546,54.99462509,0.402316839,65000
537.9370842,NORDLAND GP.,,17.18056297,2.111666203,2.538472176,2.221847057,53.00215149,0.413964778,65000
538.0890842,NORDLAND GP.,,16.92432976,2.085900068,2.549289942,2.212738991,51.54470444,0.427179605,65000
538.2410842,NORDLAND GP.,,17.537817,2.099838018,2.555546045,2.19839859,52.96607971,0.43666321,65000
538.3930842,NORDLAND GP.,,17.89067459,2.124105215,2.557485342,2.186670303,53.42728043,0.445982218,65000
538.5450842,NORDLAND GP.,,17.76099587,2.131963968,2.559435844,2.183640003,52.63251495,0.453347981,65000
538.6970842,NORDLAND GP.,,17.26819611,2.12919426,2.559669018,2.18726182,52.00185776,0.460335761,65000
538.8490842,NORDLAND GP.,,16.68341637,2.140562058,2.555209398,2.184444666,51.34672546,0.46990785,65000
539.0010842,NORDLAND GP.,,16.29358292,2.163256645,2.549935579,2.169139862,48.64513779,0.475723714,65000
539.1530842,NORDLAND GP.,,16.26164627,2.158983946,2.54295516,2.152127981,45.75125504,0.475824744,65000
539.3050842,NORDLAND GP.,,16.15278816,2.142022848,2.528494358,2.146921873,46.7413559,0.470241427,65000
539.4570842,NORDLAND GP.,,16.00175095,2.11548233,2.510374069,2.154041767,50.97391129,0.462780595,65000
539.6090842,NORDLAND GP.,,16.08119392,2.069152594,2.489774704,2.16416502,53.15313721,0.458782941,65000
539.7610842,NORDLAND GP.,,16.22156525,2.048003674,2.474392176,2.17446208,54.20882416,0.457171291,65000
539.9130842,NORDLAND GP.,,16.58583641,2.041194201,2.467075586,2.184282064,54.0961647,0.453384578,65000
540.0650842,NORDLAND GP.,,17.18329239,2.027530432,2.464013577,2.192614079,53.70682907,0.442016542,65000
540.2170842,NORDLAND GP.,,17.53763008,2.021925926,2.458870411,2.199081183,52.21353912,0.425491214,65000
540.3690842,NORDLAND GP.,,17.66566277,2.020620346,2.45628643,2.19942379,52.02684403,0.411452651,65000
540.5210842,NORDLAND GP.,,17.71436501,2.031923294,2.467272043,2.199274063,53.36112976,0.402051866,65000
540.6730842,NORDLAND GP.,,17.90503883,2.057793617,2.482083559,2.200700045,55.47780609,0.401861191,65000
540.8250842,NORDLAND GP.,,18.05229569,2.058162212,2.494926691,2.202262163,56.72600174,0.411447793,65000
540.9770842,NORDLAND GP.,,18.07234955,2.061295986,2.509762287,2.203405857,57.50149918,0.422686398,65000
541.1290842,NORDLAND GP.,,17.78757858,2.086436272,2.526129007,2.200294495,56.85814667,0.423932701,65000
541.2810842,NORDLAND GP.,,17.86784363,2.125318527,2.53241396,2.199046612,57.18323898,0.41385892,65000
541.4330842,NORDLAND GP.,,18.58317566,2.141859055,2.531980515,2.199458361,59.09395599,0.40131864,65000
541.5850842,NORDLAND GP.,,18.6646843,2.16512394,2.535487175,2.198610067,59.4205513,0.392657667,65000
541.7370842,NORDLAND GP.,,17.94707298,2.167666912,2.539099932,2.197483063,56.90322495,0.38625887,65000
541.8890842,NORDLAND GP.,,17.49711609,2.146159887,2.540591717,2.195588589,55.64139175,0.381434977,65000
542.0410842,NORDLAND GP.,,17.2669239,2.097890616,2.54448247,2.193963289,56.42852402,0.385863572,65000
542.1930842,NORDLAND GP.,,16.91188622,2.056812763,2.54837203,2.189273596,58.00753784,0.403441638,65000
542.3450842,NORDLAND GP.,,17.46480751,2.051981449,2.553723335,2.189124823,57.64023972,0.421959877,65000
542.4970842,NORDLAND GP.,,18.04135513,2.091400385,2.554245949,2.192030668,59.673069,0.433509737,65000
542.6490842,NORDLAND GP.,,18.16615677,2.124819994,2.54401803,2.197925806,61.64460373,0.443590403,65000
542.8010842,NORDLAND GP.,,18.26214027,2.111782551,2.544088841,2.202314138,60.46790314,0.451243699,65000
542.9530842,NORDLAND GP.,,17.91461182,2.090018988,2.554848671,2.205282211,55.32441711,0.450296462,65000
543.1050842,NORDLAND GP.,,17.99581337,2.084329844,2.559286833,2.205744743,50.55157852,0.438291282,65000
543.2570842,NORDLAND GP.,,18.53837776,2.107912779,2.564016819,2.205713034,48.17748261,0.416856319,65000
543.4090842,NORDLAND GP.,,18.32598496,2.146459818,2.569623232,2.207408428,49.29053116,0.399317414,65000
543.5610842,NORDLAND GP.,,17.73589516,2.154412746,2.562177658,2.211223364,47.94193268,0.395305157,65000
543.7130842,NORDLAND GP.,,17.66944504,2.131226063,2.550098181,2.207952499,47.59862518,0.407396734,65000
543.8650842,NORDLAND GP.,,17.55027199,2.10546422,2.546780348,2.19947052,46.86167145,0.42280376,65000
544.0170842,NORDLAND GP.,,17.73056793,2.073503494,2.536915302,2.191414595,49.99816132,0.424789667,65000
544.1690842,NORDLAND GP.,,18.12451363,2.05834055,2.522722006,2.182505369,51.83684921,0.413320452,65000
544.3210842,NORDLAND GP.,,17.75999641,2.027108431,2.51760006,2.166945934,52.09612656,0.40596813,65000
544.4730842,NORDLAND GP.,,17.21650124,2.00190568,2.516281843,2.147353888,49.23591232,0.410223723,65000
544.6250842,NORDLAND GP.,,16.89738464,1.998000026,2.511721373,2.132511854,49.04359055,0.420982838,65000
544.7770842,NORDLAND GP.,,16.96389389,2.009045601,2.507167816,2.12134099,50.00981903,0.426632702,65000
544.9290842,NORDLAND GP.,,16.93052673,2.042817354,2.503952742,2.110955715,51.49170303,0.428092092,65000
545.0810842,NORDLAND GP.,,17.01656723,2.067054749,2.496791601,2.106105328,53.43304062,0.432482779,65000
545.2330842,NORDLAND GP.,,16.84075546,2.067133427,2.488933563,2.107058764,54.37384033,0.440440655,65000
545.3850842,NORDLAND GP.,,16.48478699,2.051906824,2.488200188,2.109044075,53.51987076,0.444037169,65000
545.5370842,NORDLAND GP.,,16.24184418,2.02664566,2.497821569,2.103365421,49.29344559,0.438541919,65000
545.6890842,NORDLAND GP.,,16.29491997,2.028666496,2.509166479,2.090944767,47.1085434,0.430871457,65000
545.8410842,NORDLAND GP.,,15.67986012,2.027299881,2.506575108,2.077942848,45.81194687,0.430556417,65000
545.9930842,NORDLAND GP.,,15.34331417,2.030353308,2.502061606,2.078254223,48.51039124,0.435854912,65000
546.1450842,NORDLAND GP.,,15.16250706,2.032864094,2.497412443,2.082359076,50.30199051,0.444561034,65000
546.2970842,NORDLAND GP.,,15.2024107,2.022817612,2.494291306,2.087135077,52.10336304,0.454679966,65000
546.4490842,NORDLAND GP.,,15.29905891,2.020314932,2.48366642,2.084469557,51.96357727,0.46869427,65000
546.6010842,NORDLAND GP.,,15.46815109,2.019347191,2.475176334,2.083405972,50.85955811,0.486059189,65000
546.7530842,NORDLAND GP.,,15.76536179,2.017577887,2.495455027,2.082861424,48.82040787,0.489150286,65000
546.9050842,NORDLAND GP.,,16.02431488,2.002745867,2.503746033,2.091231585,47.42097473,0.482679606,65000
547.0570842,NORDLAND GP.,,16.0048008,2.00571847,2.48782444,2.104027271,45.71219635,0.478097618,65000
547.2090842,NORDLAND GP.,,15.87024403,2.027462483,2.477785587,2.104090452,44.8394928,0.472817063,65000
547.3610842,NORDLAND GP.,,15.94928265,2.039010286,2.484009266,2.084284067,44.08374023,0.465819418,65000
547.5130842,NORDLAND GP.,,16.84472275,2.011141062,2.460911512,2.072003841,44.33841324,0.464954108,65000
547.6650842,NORDLAND GP.,,17.5321846,1.977509737,2.448579073,2.066884995,45.23841095,0.474819988,65000
547.8170842,NORDLAND GP.,,17.09346199,1.94639194,2.467891932,2.072583914,43.58005142,0.490103751,65000
547.9690842,NORDLAND GP.,,17.03625488,1.954885125,2.46041131,2.079531193,42.49920273,0.497906685,65000
548.1210842,NORDLAND GP.,,17.38730049,1.970249534,2.426071167,2.080801725,42.1733284,0.491786003,65000
548.2730842,NORDLAND GP.,,17.35945511,1.967967868,2.415788889,2.069960356,46.16649246,0.474842787,65000
548.4250842,NORDLAND GP.,,17.44355583,1.95562613,2.429288149,2.052426577,49.79288483,0.455549032,65000
548.5770842,NORDLAND GP.,,17.7823143,1.949200034,2.395965815,2.038141489,52.31425476,0.44130978,65000
548.7290842,NORDLAND GP.,,18.08986473,1.94198072,2.39502883,2.026872873,50.95845032,0.435035557,65000
548.8810842,NORDLAND GP.,,18.10302353,1.917816162,2.385766745,2.018646002,48.38566971,0.435766012,65000
549.0330842,NORDLAND GP.,,18.17963791,1.891607165,2.348917961,2.016135931,46.64840317,0.441377074,65000
549.1850842,NORDLAND GP.,,17.92411614,1.857114673,2.320071697,2.026870251,45.45514679,0.446600258,65000
549.3370842,NORDLAND GP.,,17.05830956,1.883621097,2.282573223,2.039805174,45.80649185,0.450413734,65000
549.4890842,NORDLAND GP.,,15.60416794,1.898479581,2.25830245,2.039596796,46.53302002,0.455184668,65000
549.6410842,NORDLAND GP.,,15.36963844,1.874933839,2.261241198,2.00939703,48.10664368,0.462692231,65000
549.7930842,NORDLAND GP.,,15.53700733,1.788655281,2.263682365,1.956701636,48.36244202,0.467657149,65000
549.9450842,NORDLAND GP.,,15.64898014,1.776625633,2.258286476,1.899663448,45.03711319,0.473915637,65000
550.0970842,NORDLAND GP.,,15.7509861,1.816431522,2.257923842,1.880961061,44.71631241,0.486691594,30000
550.2490842,NORDLAND GP.,,16.28644753,1.876978636,2.252452135,1.89709568,43.12051773,0.498827875,30000
550.4010842,NORDLAND GP.,,17.11229324,1.896747112,2.257128239,1.933180928,43.8553772,0.503329337,30000
550.5530842,NORDLAND GP.,,17.07210732,1.901090741,2.273517609,1.961389542,46.18614578,0.501282811,30000
550.7050842,NORDLAND GP.,,17.00140572,1.870201707,2.297951698,1.979977846,50.42279434,0.492236793,65000
550.8570842,NORDLAND GP.,,17.52617645,1.869203448,2.317596197,1.994855642,54.85489273,0.47778827,65000
551.0090842,NORDLAND GP.,,17.60093117,1.876000047,2.332060099,2.007654905,52.80939102,0.459269911,65000
551.1610842,NORDLAND GP.,,17.16718674,1.877734304,2.346567154,2.01556778,46.70468903,0.445077986,65000
551.3130842,NORDLAND GP.,,16.40349579,1.889160514,2.347029686,2.023791552,45.02796936,0.449256003,65000
551.4650842,NORDLAND GP.,,16.65470123,1.910522342,2.334514141,2.029995203,44.81504059,0.465542138,65000
551.6170842,NORDLAND GP.,,15.8906374,1.914719582,2.319770336,2.030078173,47.81903458,0.49350971,65000
551.7690842,NORDLAND GP.,,16.09524727,1.896922827,2.306794643,2.02655077,47.0506897,0.517679453,65000
551.9210842,NORDLAND GP.,,16.16275406,1.88688457,2.290533066,2.02035284,47.49977493,0.527584612,65000
552.0730842,NORDLAND GP.,,16.14749527,1.878763557,2.281612873,2.01146555,46.09535599,0.522539079,65000
552.2250842,NORDLAND GP.,,15.62930584,1.857015133,2.283200026,1.996151209,46.83318329,0.513817728,65000
552.3770842,NORDLAND GP.,,15.4753418,1.841594458,2.277296066,1.982383609,47.14650726,0.508031309,65000
552.5290842,NORDLAND GP.,,15.29879189,1.82147634,2.249624968,1.987720132,51.91264343,0.501033783,65000
552.6810842,NORDLAND GP.,,15.06771851,1.834447146,2.231261969,2.004933119,52.10064316,0.48851791,65000
552.8330842,NORDLAND GP.,,15.39525318,1.819738746,2.226599932,2.017548561,52.67037201,0.476396769,65000
552.9850842,NORDLAND GP.,,15.91672039,1.8198241,2.227344275,2.008331299,49.94605255,0.479300469,65000
553.1370842,NORDLAND GP.,,16.47922134,1.839285255,2.231968164,1.995841146,48.44050598,0.492967993,65000
553.2890842,NORDLAND GP.,,17.2362442,1.887231946,2.239747524,2.002405167,45.57252502,0.50701648,65000
553.4410842,NORDLAND GP.,,17.00361443,1.925409555,2.248953342,2.01639986,47.07354736,0.50701493,65000
553.5930842,NORDLAND GP.,,16.74651337,1.932077289,2.263808966,2.02942133,48.18434906,0.486655891,65000
553.7450842,NORDLAND GP.,,16.76041412,1.931955457,2.276525736,2.02635026,54.69199371,0.465177298,65000
553.8970842,NORDLAND GP.,,16.6584816,1.942399979,2.293729067,2.022706747,57.41929627,0.45763734,65000
554.0490842,NORDLAND GP.,,16.33685875,1.947103381,2.307961226,2.040909529,60.31109238,0.459527701,65000
554.2010842,NORDLAND GP.,,16.22808456,1.972515822,2.315823078,2.075695038,54.81088257,0.457597405,65000
554.3530842,NORDLAND GP.,,15.62822819,1.985648513,2.326208592,2.107300758,50.72235107,0.452550769,65000
554.5050842,NORDLAND GP.,,15.80186749,1.983042359,2.349883795,2.107350349,48.15995789,0.456358969,65000
554.6570842,NORDLAND GP.,,15.84962177,1.983301878,2.37615633,2.099465132,53.10819626,0.467351019,65000
554.8090842,NORDLAND GP.,,16.15782166,1.973554611,2.408851385,2.097321749,52.40488815,0.466151089,65000
554.9610842,NORDLAND GP.,,16.20093536,2.006658793,2.448901892,2.100741148,51.79343796,0.442292005,65000
555.1130842,NORDLAND GP.,,15.85863304,2.025105953,2.485126019,2.100452185,47.52619171,0.427983284,65000
