CALI,RSHA,RMED,RDEP,RHOB,GR,SP
8.603199959,2.79017663,1.887371421,2.041427136,2.133064508,236.5144043,-85.65750885
8.605876923,1.659927487,1.947414279,2.115604401,2.13367343,240.4444122,-85.18128204
8.680000305,2.208053589,1.937174678,2.12194562,2.13533783,245.4329987,-85
8.966695785,3.416842699,1.804640174,1.979287267,2.140346527,246.1994782,-84.5256958
9.384600639,1.53869009,1.710477829,1.871772766,2.12035346,241.3647614,-83.5807724
9.122894287,0.579111278,1.707274079,1.868280888,2.11980319,229.2803955,-82.87394714
8.67401886,1.006096244,1.72480607,1.886568904,2.115602255,218.1650085,-82.96073914
8.598317146,1.082553744,1.68446064,1.859515667,2.181776285,219.9046021,-83.8633728
8.752728462,0.878957331,1.65459466,1.825633883,2.278636932,226.4295807,-85.00913239
9.311877251,0.742078185,1.982500553,2.228177309,2.375388622,236.1793366,-85.55309296
9.301370621,0.619582176,2.210505962,2.492878914,2.448818684,245.7670593,-85.7401123
9.004712105,0.812235892,2.213732243,2.467535973,2.454439879,255.7452087,-85.77429962
9.056917191,0.910883665,2.092204332,2.324475527,2.376058817,269.7995606,-84.76102448
9.310601234,0.457630038,1.916975975,2.121019602,2.324035883,280.1967163,-82.34528351
9.60399437,0.350016058,1.764952064,1.93466413,2.277436256,279.1791382,-80.16944885
9.897387505,0.33122626,1.694916725,1.845185638,2.237214088,264.386261,-79.5
10.19078159,0.218445867,1.563488603,1.708292007,2.210375071,247.4213562,-83.12717438
9.96985817,0.456205428,1.549450159,1.712215185,2.137602091,238.9180908,-83.17962646
9.791171074,0.675121665,1.631753564,1.792310238,2.085049152,237.078064,-82.11842346
9.823961258,0.749834538,1.670728803,1.832895875,2.106846571,236.8120575,-82.61070251
9.988864899,0.552899063,1.695409536,1.87156868,2.158340693,233.0583038,-82.3936615
10.04887104,0.371468693,1.75085187,1.942461133,2.187066078,237.1145935,-81.74868011
9.506849289,0.487116009,1.824089766,2.032001257,2.218361378,251.3676758,-81.4375
9.046451569,1.071838021,1.897994876,2.125187874,2.261757135,274.0493774,-81.14761353
8.784225464,1.94550848,1.938409567,2.177098513,2.293828964,290.2938538,-80.90143585
8.795032501,1.517119884,1.773942351,1.98521924,2.222094059,296.3228455,-81.16223145
9.191387177,0.7579391,1.521644115,1.711472631,2.216829538,292.2955933,-82.44702911
9.769042015,0.385524601,1.399639487,1.596510649,2.248227119,291.6533203,-83.35671234
9.219667435,0.65249449,1.32902348,1.529794097,2.225863457,301.1225281,-80.56990814
8.516793251,0.820669055,1.305603266,1.551212072,2.250985622,318.5560303,-80.24269867
8.468532562,1.451587439,1.21626544,1.495050669,2.287013054,336.3521423,-81.54710388
8.475274086,1.623420954,1.12261045,1.391909719,2.335012198,349.8440857,-81.61214447
8.49149704,1.310434461,1.116596341,1.388852239,2.394988298,364.1134644,-82.09766388
8.525953293,1.087269902,1.194038153,1.482738018,2.440470696,368.3024292,-82.1674118
8.50660038,1.96777606,1.757754684,2.193950892,2.476044178,358.0965271,-82.13773346
8.476200104,5.624845982,3.520240545,4.435896397,2.555846691,320.6414185,-82.45559692
8.476200104,11.33788395,5.681191444,7.114344597,2.567152023,263.961853,-83.10243225
8.476200104,11.88221455,6.511015892,8.063660622,2.528580427,213.7255249,-83.29639435
8.476200104,8.397344589,5.463195801,6.741327286,2.429925203,194.2501373,-83.125
8.476200104,5.089933872,3.798745632,4.727813721,2.416064739,215.4695435,-82.88978577
8.476200104,2.663148403,2.707896709,3.397368431,2.463790655,247.7142792,-82.21936798
8.476200104,1.962556124,2.190050125,2.755815268,2.484095812,271.4902344,-80.81439209
8.476200104,2.126701832,1.998083472,2.55291152,2.487015486,273.068512,-78.84500885
8.476200104,2.366663933,1.994988799,2.590834379,2.478686571,256.2984009,-76.85309601
8.476200104,2.139249325,2.098741531,2.74091506,2.454380751,233.1521149,-75.34714508
8.477296829,1.97500062,2.158847809,2.839838028,2.454042912,217.1600647,-74.5840683
8.477209091,2.112638235,2.169554949,2.834963322,2.468129635,214.0884857,-74.69965363
8.478370667,2.293666601,2.206309319,2.828573704,2.462467432,215.0983276,-75.38760376
8.479320526,2.285403013,2.247779608,2.843997479,2.447684526,212.3230896,-76.19987488
8.478300095,2.240186691,2.276242018,2.870504618,2.420495272,201.1626129,-76.72090149
8.477231979,2.291352034,2.317677498,2.866430998,2.414196491,187.8474121,-76.87610626
8.477263451,2.260996103,2.298422813,2.801710606,2.411478519,177.5280457,-76.46295929
8.476184845,2.1568923,2.19754529,2.735488415,2.408926725,172.9024353,-75.27619171
8.45501709,2.0996871,2.122707129,2.698024511,2.397384167,172.4163666,-74.12424469
8.424391747,2.052745581,2.101736546,2.645685434,2.4009583,173.2502899,-73.37612152
8.421074867,1.977309108,2.090831757,2.595906019,2.411428213,173.9013825,-72.90763855
8.452587128,1.916140318,2.096569061,2.603829145,2.41858387,173.1335907,-73.181633
8.446074486,1.935170651,2.086938381,2.577247143,2.412944555,167.6834869,-73.90098572
8.382788658,2.139338255,2.018740654,2.466914415,2.402195215,158.6331787,-74.33999634
8.336873055,2.032095671,2.008367062,2.420697212,2.387086153,152.1460724,-74.37866974
8.32891655,1.68971324,2.027850151,2.43860364,2.37339735,148.0897522,-73.64666748
8.369826317,1.594675899,1.991046548,2.392549515,2.36476922,147.8195343,-71.91994476
8.399941444,1.521728873,1.938536882,2.327310801,2.366301298,146.9700165,-70.09364319
8.415252685,1.464104652,1.922221541,2.303710461,2.375789166,145.4414063,-70.3837738
8.495729446,1.49701035,1.881700635,2.239106417,2.372374296,145.4845276,-73.15213776
8.553441048,1.560430646,1.984214425,2.376012087,2.376263857,144.434372,-73.35707855
8.506194115,1.997386575,2.267925978,2.741510153,2.403944731,143.0566254,-71.87921143
8.435368538,3.392894983,2.409525871,2.934577465,2.445412874,138.1114807,-72.28349304
8.38243103,3.478900909,2.439945459,2.956421375,2.467342854,135.9630737,-72.16348267
8.32865715,2.125457048,2.433624268,2.932513952,2.447469473,139.0168304,-71.86177826
8.297230721,1.865849733,2.360360622,2.842305422,2.418865919,141.6041718,-71.02637482
8.285699844,1.848807335,2.151427269,2.539082766,2.395108223,139.4184876,-69.80193329
8.271395683,1.955723286,2.018026829,2.324519634,2.375478983,135.2046814,-68.67987823
8.25399971,2.035604,2.015506983,2.310200214,2.355722189,135.7141419,-68.28676605
8.25399971,1.971479654,1.959376454,2.237642527,2.353908539,141.0931854,-66.10998535
8.268980026,1.987201452,1.93393445,2.190989971,2.349567652,150.9361267,-65.74946594
8.252375603,2.093501091,1.912936568,2.169628143,2.34834671,158.4173126,-69.56560516
8.199999809,1.835526347,1.866764426,2.113386869,2.339696169,157.3216248,-71.05553436
8.184058189,1.805218458,1.749321461,1.975163937,2.3341856,149.6657715,-73.41984558
8.177516937,1.678631902,1.687389851,1.902735949,2.328738928,138.1295776,-75.64044952
8.190821648,1.697496653,1.741971135,1.955793142,2.339838982,134.238266,-76.99248505
8.212521553,2.187706709,1.78535533,2.008988857,2.349820614,136.9525604,-77.40227509
8.222200394,2.258076429,1.846915126,2.088107109,2.368894815,144.1718903,-77.00170898
8.245408058,2.269543409,1.939608455,2.195004702,2.37310791,146.7289581,-76.802742
8.253234863,2.187968969,1.994759798,2.245506048,2.360307455,140.4779511,-76.77007294
8.218348503,2.149348974,2.004501581,2.219112873,2.351735115,135.7298584,-75.99933624
8.222903252,2.339886427,2.023631096,2.235399246,2.352854967,134.4889679,-74.4775238
8.228434563,2.199291229,2.073766708,2.285595894,2.362119913,139.144516,-73.38233948
8.222200394,2.152489662,2.133417129,2.350543737,2.369040728,142.2040863,-73.27840424
8.23337841,2.524057388,2.205879927,2.449361563,2.37421298,142.408783,-73.77945709
8.251436234,2.610132694,2.275785923,2.524265766,2.37864852,140.7074738,-73.78374481
8.245494843,2.471831799,2.275309086,2.512354374,2.375801802,137.0920563,-73.96478271
8.224352837,2.450790167,2.174632788,2.391541958,2.37652874,134.8108215,-74.00437927
8.20324707,2.536542177,2.017777204,2.204870224,2.369437218,132.5279083,-73.32691193
8.190500259,2.059887648,1.900029182,2.063985348,2.369348764,128.9639282,-74.72757721
8.187180519,1.682702184,1.834935188,1.998086691,2.3608675,128.3257599,-73.96298218
8.181185722,1.867032289,1.925008535,2.10426569,2.366227865,126.7748261,-72.37361145
8.196208954,1.98308754,2.067142248,2.261882544,2.36817646,125.3952026,-70.00672913
8.227064133,2.11310792,2.166180611,2.391832113,2.370643139,123.8113709,-67.55050659
8.230071068,2.414065361,2.266262293,2.499629259,2.393850327,116.4744568,-66.76759338
8.239800453,2.348743677,2.285392284,2.510599852,2.383590937,110.6061478,-67.51931763
8.264825821,2.283937931,2.267996311,2.493072987,2.346306086,108.1144562,-68.91396332
8.244794846,2.026237249,2.399163246,2.644728184,2.413904905,113.3496857,-70.51070404
8.251916885,3.360682488,2.688975334,3.033059359,2.477816105,120.9608688,-71.82610321
8.304178238,6.272088528,2.975467205,3.411158323,2.503330708,129.9820862,-72.08544159
8.282565117,5.750361919,2.966950417,3.401641846,2.503034592,134.9357605,-71.96562195
8.245128632,2.217041731,2.53409195,2.856552601,2.460542917,137.5847473,-71.80054474
8.25399971,2.133016109,2.143043995,2.366146088,2.431085825,138.2764435,-72.17949677
8.262055397,1.964496732,2.033441782,2.245364428,2.42979455,140.2353058,-72.65594482
8.2840271,1.952064157,2.07427454,2.295400381,2.416349411,139.5822144,-72.67224884
8.294158935,2.156727314,2.201299667,2.429248571,2.36304903,134.4290924,-71.96804047
8.27675724,2.129583359,2.327762127,2.559765101,2.368760347,129.9592285,-71.69313812
8.264163971,2.294490576,2.337741852,2.579026461,2.379266739,131.1445007,-72.13217926
8.287370682,2.3617239,2.377588511,2.633462429,2.386957884,132.9722443,-72.43557739
8.304951668,2.590808868,2.414235354,2.68546629,2.400242806,137.3488464,-72.39769745
8.295732498,2.850540638,2.344768047,2.602203846,2.40290761,141.8678589,-72.5625
8.263130188,2.072614193,2.337590933,2.611441135,2.410664558,143.5848389,-72.81410217
8.265983582,2.124804974,2.367110491,2.653035879,2.416516304,141.0601196,-73.43735504
8.299086571,2.574656248,2.42308712,2.74708581,2.430128574,137.9387817,-73.66686249
8.306575775,3.138509989,2.599680185,2.990217686,2.436839581,139.6818848,-73.31783295
8.278568268,3.445809603,2.537229776,2.930375338,2.43403697,143.0821228,-72.504776
8.217741966,2.73648119,2.203304052,2.523917913,2.424530983,144.3298798,-72.0041275
8.187784195,1.798555493,1.970007539,2.274075747,2.416125536,142.6754608,-71.78993988
8.179654121,1.710212231,1.877972484,2.170979738,2.417896271,142.1009827,-72.09294891
8.178873062,1.961495161,1.907479882,2.22385788,2.432803392,140.8552094,-72.73925018
8.18891716,1.866079927,2.042106628,2.418025255,2.442187309,142.4123535,-73.2224884
8.190500259,2.126276732,2.098372459,2.494659185,2.452461004,143.1321564,-73.84366608
8.198411942,2.281457901,2.152604103,2.547565222,2.453235388,144.5563507,-75.09497833
8.230503082,1.967390299,2.211647034,2.650206804,2.44785881,142.9411926,-75.98905182
8.277614594,2.089492083,2.309188604,2.788527012,2.436209679,141.0339966,-76.15583038
8.313292503,2.895979404,2.46233964,2.894625664,2.417654753,140.9772492,-76.04956055
8.317500114,3.801797628,2.617650509,3.121404648,2.41829133,143.0844879,-76.75653076
8.317500114,3.309729338,2.876717567,3.524371147,2.433504343,145.7530518,-78.05099487
8.317500114,3.510917425,3.14203167,3.831078768,2.448631048,145.8683777,-78.64316559
8.317500114,3.481393099,3.172081709,3.928131819,2.445371866,144.0994873,-78.30921173
8.317500114,3.811104536,3.128452778,3.941446304,2.443960905,140.6670075,-77.17879486
8.317500114,3.405807257,2.916673183,3.737506867,2.443934202,139.1438141,-76.52836609
8.313047409,2.982084989,2.572679758,3.287673235,2.447879553,137.1165619,-76.16001129
8.297183037,1.88201344,2.250307798,2.913297892,2.437024355,136.0574341,-76.35417938
8.283965111,1.989560366,2.099569559,2.705694675,2.421940088,136.6411285,-76.60778809
8.272478104,2.008347035,2.14253211,2.796541691,2.394567013,137.9206696,-76.44327545
8.25399971,2.738747835,2.269476891,2.967117786,2.377738476,141.1245728,-75.88871765
8.249457359,2.238359451,2.372158289,3.118874788,2.379107952,141.2830963,-74.84921265
8.233082771,2.130386353,2.491047621,3.267995119,2.39759779,140.6363831,-73.08818817
8.222200394,2.439775944,2.487079382,3.293725967,2.414357901,136.8734589,-70.74261475
8.207387924,2.672465563,2.342351437,3.153637886,2.409404278,133.2289734,-68.97202301
8.145010948,2.040221691,2.119419336,2.850813627,2.378283978,126.3310013,-67.95189667
8.088400841,1.473610044,1.88299787,2.528511763,2.323138714,119.8080521,-67.98719788
8.095234871,1.056123376,1.645908713,2.13773489,2.283065558,111.1224976,-68.5785141
8.111079216,1.002086997,1.406245828,1.823569894,2.253820658,104.3789825,-68.85914612
8.141249657,0.903845191,1.273657083,1.646676898,2.234022617,95.06864929,-69.15370941
8.141366005,0.80933255,1.179257751,1.544371486,2.210354805,91.04367828,-69.625
8.126999855,0.775448799,1.126701593,1.444749474,2.198272228,91.27804565,-69.56484222
8.126999855,0.753699899,1.168729901,1.506085277,2.216007233,96.99363709,-69.18132782
8.129508972,0.828586698,1.501974702,2.017888784,2.262001753,97.65099335,-68.47402954
8.150953293,1.697313786,1.897254705,2.672807217,2.360800505,96.04005432,-68.24576569
8.183916092,4.680171013,1.979400277,2.933558464,2.420935869,97.22031403,-68.49515533
8.13601017,5.05019474,1.972034931,2.900244713,2.402582645,98.47714996,-68.64479828
8.095199585,1.08379662,1.728989005,2.400240421,2.339599609,99.69850159,-68.48591614
8.096628189,1.031289697,1.369765878,1.938181639,2.299831629,99.26879883,-68.42359924
8.101135254,0.986031771,1.224457264,1.728922606,2.289434671,101.320549,-69.48870087
8.100876808,0.933471203,1.231239677,1.592381597,2.280664682,101.6198349,-72.12127686
8.09667778,0.876600087,1.211503387,1.490685582,2.273057461,99.27872467,-67.10665131
8.063500404,0.830954254,1.115431428,1.434551716,2.270210505,96.15370941,-65.91320801
8.068842888,0.83448714,1.064085007,1.346654177,2.27413559,95.8610611,-64.92871857
8.089773178,0.795429766,1.039913774,1.379022002,2.277193308,92.79096985,-64.13587952
8.093099594,0.795171082,1.055571795,1.476002574,2.282263517,91.0876236,-64.18001556
8.093099594,0.877482355,1.09404254,1.283704996,2.289001226,92.08037567,-65.3772583
8.092679977,0.927326262,1.101461649,1.314852595,2.301035881,92.65396118,-66.61120605
8.090999603,0.861129165,1.142754912,1.339919448,2.325982571,96.58576965,-67.73443604
8.091815949,0.89494282,1.109095693,1.387273431,2.363369942,96.3973465,-68.57059479
8.095199585,0.946741641,1.151112557,1.527776241,2.395261049,99.27151489,-68.07347107
8.095199585,1.081382632,1.221769929,1.635408282,2.390717506,99.27156067,-64.36636353
8.099160194,1.368421912,1.330310702,1.865768313,2.40192461,104.7393036,-67.48117828
8.127133369,2.871533394,1.948907256,2.776037216,2.455394268,109.4976578,-67.15930939
8.180696487,9.964688301,3.633018017,5.835892677,2.556879759,107.6870499,-67.27864075
8.214206696,66.72768402,7.289081574,12.41743755,2.636458159,98.32328033,-67.125
8.247717857,375.3229065,10.805439,17.95308304,2.65120554,89.40260315,-67.14690399
8.281229019,778.2684937,5.629283905,8.599692345,2.591562509,85.56217194,-67.3792572
8.290920258,198.5617676,2.074487686,2.867211103,2.438547373,84.57158661,-68.13819122
8.193916321,2.893119574,1.136741161,1.468928456,2.300495386,84.97661591,-68.89634705
8.164921761,0.534568191,0.801781237,1.074070334,2.209503412,83.93851471,-69.32279968
8.251771927,0.535211325,0.697396159,1.120217919,2.180693388,88.34673309,-69.3141098
8.259860992,0.527657032,0.677489102,0.908312202,2.171401501,90.61802673,-69.10962677
8.244052887,0.443962544,0.6889112,0.886650324,2.170476198,94.65949249,-69.69731903
8.230792999,0.478882581,0.668183744,0.984696329,2.175972223,96.5994339,-69.58622742
8.220214844,0.546478748,0.72205466,1.027247667,2.190328598,102.418663,-68.38397217
8.151063919,0.613024116,0.79331255,1.033914805,2.20609808,102.9046707,-66.51076508
8.096670151,0.682719052,0.790520072,0.989143014,2.216133833,101.8228989,-65.5
8.031700134,0.698860526,0.80183208,1.240559816,2.214689493,99.72002411,-65.92156982
8.04805088,0.686946273,0.733010054,1.378765941,2.22107482,101.8188934,-68.89621735
8.148462296,0.739710867,0.726083338,1.128336549,2.227795601,102.537117,-71.13470459
8.159329414,0.71217078,0.735942781,1.081149101,2.229565382,100.5697861,-67.58554077
8.169790268,0.733318269,0.667182207,1.204141259,2.229922295,98.45361328,-66.83731842
8.211889267,0.765551984,0.790866256,1.142147422,2.237199068,97.81363678,-66.04870605
8.210793495,0.774891973,0.757122457,1.136577129,2.24929738,100.616272,-65.14904785
8.18942833,0.814056695,0.749750793,1.199410319,2.245591164,101.9424286,-65.28117371
8.179116249,0.809015572,0.713982821,1.179413676,2.238774061,104.6339722,-65.0625
8.158192635,0.734315455,0.673130572,1.246309876,2.238067388,101.2393494,-65.33249664
8.151491165,0.727410853,0.735137582,1.167382002,2.251166105,102.8781128,-67.46691132
8.129585266,0.780698478,0.723335207,1.228855252,2.263701677,100.5135422,-68.36695862
8.132586479,0.798822284,0.763145566,1.288467765,2.265980244,104.8341522,-66.91563416
8.124183655,0.781639993,0.767932296,1.172955632,2.258393765,104.3199539,-71.09863281
8.100682259,0.751647413,0.726891339,1.410682082,2.251024008,105.2712936,-70.23451996
8.092909813,0.713275433,0.710871637,1.197510243,2.240838289,100.2451935,-68.96494293
8.08914566,0.651628375,0.653931141,1.13941133,2.227843046,96.76709747,-67.99149323
8.065237045,0.597865224,0.598900199,1.142352581,2.21686554,95.21736145,-66.7075882
8.027135849,0.613894701,0.570301712,0.956320882,2.221828938,98.19049072,-65.8404541
8.09902668,0.620165646,0.620207131,1.043956757,2.252008677,103.7569199,-66.8169632
8.13919735,1.15013814,0.698750436,1.155327082,2.290963888,100.8285294,-68.17076874
8.175888062,4.190224171,0.800338864,1.190529943,2.303408146,100.6778183,-69.25
8.173215866,2.026567459,0.832180917,1.230149746,2.271565914,98.26034546,-69.19633484
8.121863365,0.674703658,0.698702514,1.174592853,2.242529631,104.8022003,-68.48914337
8.08907032,0.631462276,0.650124133,1.06461215,2.241234064,110.1567764,-66.95431519
8.091165543,0.714466631,0.68000716,1.019459367,2.256284475,117.4495316,-66.38422394
8.090333939,0.801573098,0.709107816,1.109685183,2.275727987,125.567543,-65.74530029
8.057577133,0.767519414,0.718870819,1.274526954,2.285478115,130.2232208,-65.6875
8.065742493,0.830365002,0.855216324,1.422720313,2.286448717,127.4886551,-65.74928284
8.093173027,0.703095019,0.86961174,1.339337349,2.288044691,115.6388626,-66.57085419
8.0633564,0.888939619,0.850965977,1.323541641,2.288903475,107.8971787,-66.74806213
8.031700134,0.860401511,0.894057751,1.285715699,2.295540094,106.3106918,-67.59382629
8.031832695,0.834932268,0.920425832,1.567497611,2.302886009,107.9302292,-67.08744049
8.033900261,0.981275558,1.045903683,1.526969552,2.314222574,109.0183487,-66.52886963
8.033778191,1.263542891,1.075785398,1.619832993,2.320221901,111.0549774,-67.05059814
8.032605171,1.195574164,1.164462566,1.847191453,2.316238403,108.6137314,-67.94719696
8.050164223,1.207048774,1.114583612,1.793331265,2.308749914,106.8080368,-68.10336304
8.078913689,1.097319007,1.125290155,1.644895315,2.310879469,99.70244598,-67.63153076
8.091475487,1.152029157,1.115575314,1.545850515,2.32241869,101.4789734,-66.50541687
8.096557617,1.160144568,1.133324385,1.550794005,2.334380627,98.70514679,-66.67379761
8.126999855,1.42199409,1.257753134,1.683585167,2.341844082,100.2384033,-67.87075043
8.126999855,1.384524703,1.274407744,1.648766279,2.334279537,100.599884,-69.32163239
8.126999855,1.340801477,1.365794301,1.747453332,2.327156305,99.85915375,-69.57681274
8.126999855,1.353170991,1.334553242,1.881052494,2.324882984,99.9910965,-70.00571442
8.126306534,1.383229256,1.248873591,1.879025459,2.332000256,97.44906616,-70.18573761
8.102656364,1.309586644,1.35627985,1.952305555,2.333135843,99.40487671,-70.11364746
8.063171387,1.322180986,1.379335999,1.736178875,2.331163406,102.7417755,-69.67123413
8.04921627,1.238634944,1.277006865,1.785969019,2.322476625,108.0169144,-68.97396851
8.031742096,1.03692174,1.239949822,1.468079209,2.314542532,107.629158,-67.66882324
8.033866882,1.14664793,1.196796894,1.624756694,2.313835621,103.3912354,-66.61637878
8.031700134,1.213129878,1.221598506,1.560858965,2.314410925,102.727272,-66.0625
8.031679153,1.146612167,1.168126583,1.796906114,2.315688849,101.4571533,-66.05731964
8.029583931,1.073385716,1.12381053,1.557933331,2.307793856,103.6531982,-65.50260925
8.00448513,0.943914652,1.009649277,1.375672102,2.304100037,105.141716,-65.87734985
8.001922607,0.899176836,1.096620321,1.27691102,2.303756237,107.7031632,-66.37834167
7.970404148,1.053526998,1.145893455,1.486201882,2.31132412,106.9068451,-67.74804688
7.99365139,1.203288317,1.109475851,1.496478677,2.318239689,99.93421173,-68.87085724
8.031535149,1.216045857,1.10561645,1.400418162,2.32396555,100.1304855,-68.62648773
8.017021179,1.160260558,1.179391384,1.409620643,2.3268435,97.7952652,-68.31506348
8.02531147,1.089344025,1.153974772,1.393075585,2.312325954,105.0136795,-68.3125
8.019081116,0.999151111,1.039075136,1.12524426,2.298215151,105.0392532,-68.99018097
8.085784912,0.874968708,0.932102382,1.141697764,2.293288469,111.7997055,-69.61464691
8.049416542,0.818152249,0.987998843,1.213824511,2.310034513,107.9411621,-69.68632507
8.048700333,1.161974549,1.051849008,1.37006557,2.328806162,106.3735199,-70.05459595
7.99703455,1.24030602,1.175966978,1.295364261,2.34074235,104.8663406,-70.79383087
7.975142479,1.490377188,1.274489641,1.571401715,2.34803772,104.5900345,-71.90690613
8.052636147,1.574936032,1.445204735,1.90579164,2.364217997,104.7228775,-72.18013763
8.040669441,2.005189657,1.640569925,1.839204669,2.369427443,102.0640945,-72.0059433
8.152647018,2.055426359,1.622069359,1.957261682,2.359966993,102.2498016,-71.93972015
8.089327812,1.587723613,1.672473192,2.052577496,2.349138022,101.762764,-71.27600098
8.125452995,1.549715638,1.681034565,1.804368734,2.349615574,97.90020752,-70.6500473
8.009677887,1.583186865,1.599126339,1.880304456,2.350396395,98.61113739,-70.80456543
8.01539135,1.525177956,1.517634153,1.84760344,2.340474844,100.3913956,-70.8125
8.113693237,1.463495135,1.495699406,1.734476328,2.331903696,101.7710877,-71.58563232
8.090353012,1.119893551,1.261734963,1.467312932,2.320302486,98.65215302,-71.32834625
8.004700661,0.995464504,1.144379854,1.439498425,2.308556557,95.23452759,-76.10688019
8.020030022,1.128193975,1.163442135,1.452777267,2.302049637,96.02016449,-70.29296875
8.001218796,1.294644237,1.216833234,1.323625803,2.316171884,96.16265869,-69.52580261
8,1.383282542,1.339226127,1.547664404,2.334743738,96.19864655,-69.55867004
8.017793655,1.456571698,1.546932578,2.095649958,2.349831343,98.17429352,-71.20121765
8.08429718,1.832059026,1.759474754,2.255388737,2.360681295,101.595108,-72.77211761
8.088899612,2.183991194,1.882066011,2.603962898,2.36916399,105.0790329,-73.51465607
8.169592857,1.959864736,1.941409111,2.430972338,2.376226425,105.4318771,-73.15648651
8.187292099,2.040515661,1.967278957,2.294327259,2.379508972,103.7853088,-72.37280273
8.149222374,1.999993205,1.95024991,2.380767107,2.386082172,104.1466217,-71.21581268
8.161662102,1.99360466,2.015491962,2.504595518,2.395074606,101.6445923,-71.64238739
8.142689705,2.165531158,1.970194817,2.673581123,2.406930924,103.8173752,-71.05677795
8.113580704,2.090032816,1.974867582,2.567321539,2.404728413,104.8572083,-68.82650757
8.093022347,1.998348355,1.939269781,2.482991934,2.392660856,103.6040344,-74.15943909
8.094851494,1.976194024,1.970404267,2.5473032,2.379363775,101.7858963,-75.3704834
8.110642433,2.192358017,1.94627595,2.177138805,2.375900745,101.326767,-74.53057098
8.131319046,2.249639034,1.921481013,2.333192825,2.377229452,106.1825867,-73.3633728
8.163892746,2.097631693,1.968833447,2.303937197,2.375841141,108.2563019,-72.74246979
8.159549713,2.044439554,1.874838591,2.547183514,2.373939514,108.0381622,-72.34999847
8.158699989,2.10036993,1.827799916,2.345692635,2.374288797,106.9070129,-71.75229645
8.170072555,2.107468605,1.878504515,2.371986628,2.378551483,101.9833145,-71.74337006
8.186585426,2.17636919,1.877218127,2.489933968,2.384193659,100.1028976,-71.8057251
8.22033596,2.55287838,1.878701806,2.310442924,2.390742064,100.9041367,-72.36836243
8.196178436,2.181205988,1.818497777,2.449731588,2.393070698,100.4193344,-71.60714722
8.188883781,1.99404192,1.732842803,2.309364796,2.380596876,96.47579193,-70.2855072
8.182751656,1.619846821,1.530289769,2.035707235,2.341732025,88.26870728,-69.35411072
8.154137611,1.167731166,1.085968018,1.363191009,2.272149801,85.60968781,-71.72150421
8.102004051,0.584259331,0.738353789,1.144689083,2.196155071,82.86352539,-66.9678421
8.095199585,0.476591319,0.531044006,0.86079222,2.146214247,80.92758179,-66.63186646
8.095199585,0.497698039,0.443706513,0.605213583,2.136757374,81.6468277,-67.88427734
8.117255211,0.501934171,0.456716299,0.627484381,2.148710489,78.11281586,-68.6593399
8.149952889,0.494553506,0.478369892,0.70644176,2.163311482,76.43797302,-68.8041153
8.130750656,0.658609629,0.477486461,0.771548688,2.172230244,69.0292511,-68.8125
8.147069931,0.600975871,0.499726027,0.794570804,2.171365261,66.79250336,-68.32888794
8.155712128,0.486984998,0.486303866,0.816573441,2.169273377,62.62526703,-68.1964035
8.19278717,0.473237515,0.467844814,0.666669965,2.166874409,60.96320725,-67.11844635
8.164609909,0.486068308,0.45718193,0.710489094,2.163828373,59.39921951,-65.87297058
8.118205071,0.480118066,0.466008753,0.616498947,2.165749311,61.74020386,-64.4668808
8.12628746,0.477512121,0.464151561,0.588481903,2.172430277,64.10165405,-68.85486603
8.173271179,0.613154173,0.463246554,0.810182035,2.173618793,66.8513794,-70.00423431
8.175671578,0.530362308,0.446773976,0.662258923,2.166388035,66.52606201,-69.009552
8.142255783,0.459373802,0.452605069,0.653363228,2.158227205,67.85939026,-67.86889648
8.163916588,0.472238064,0.428075433,0.673648775,2.155267477,65.33615112,-67.06031799
8.119912148,0.477934808,0.438517094,0.711805463,2.162613153,62.95186997,-66.88537598
8.066018105,0.485103369,0.436609626,0.724372566,2.172022343,60.40270615,-66.92698669
8.067634583,0.476131588,0.44132337,0.704431355,2.175024986,60.03017807,-66.6269455
8.103137016,0.469202131,0.432656109,0.653527618,2.172291756,59.2262001,-66.87210846
8.10828495,0.461600304,0.428785086,0.647759795,2.166732311,60.97226334,-67.29772186
8.102725029,0.469317436,0.430371314,0.779857934,2.165541172,61.27739334,-67.42631531
8.096359253,0.443541139,0.422284007,0.623258889,2.168160438,66.89084625,-66.8754425
8.095199585,0.447770685,0.423339725,0.684863687,2.167978764,66.56150055,-66.39344025
8.100411415,0.434871972,0.429537445,0.735343039,2.165205002,67.04797363,-65.85533905
8.106707573,0.458966434,0.420584202,0.781328082,2.166058779,66.05659485,-65.59803772
8.123336792,0.4587726,0.417310953,0.801187635,2.172994137,65.62895966,-65.76455688
8.133851051,0.448979199,0.416858196,0.632513761,2.178250313,66.77365112,-65.76220703
8.138875961,0.469985962,0.397591442,0.654230118,2.179311514,67.27626801,-66.35157776
8.099051476,0.466718167,0.390259445,0.594144285,2.175949812,68.05654907,-68.04970551
8.110833168,0.520251513,0.406907708,0.606485784,2.164988995,66.60823059,-69.38463593
8.189491272,0.581722379,0.421082586,0.730359614,2.151943445,62.14118195,-69.32722473
8.14881897,0.589538097,0.452468008,0.752586424,2.149272203,60.21413803,-67.96385193
8.230412483,0.52869302,0.49266088,0.842335165,2.157316446,64.75460053,-66.3918457
8.169418335,0.465346932,0.491694927,0.767714798,2.165526867,66.37041473,-65.96412659
